id,rank,workers,company,url,state_l,state_s,city,growth,revenue,ifmid,ifiid,metro,industry,yrs_on_list
21685,2821,224,Ingenious Med,ingenious-med,Georgia,GA,Atlanta,123.6122,25514891,29,10,Atlanta,Health,4
21167,2826,143,RainKing Software,rainking-software,Maryland,MD,Bethesda,123.0303,27009657,3,8,"Washington, DC",IT Services,4
23391,2830,120,Fingerpaint,fingerpaint,New York,NY,Saratoga Springs,122.9382,21268065,146,5,"Albany-Schenectady-Troy, NY",Advertising & Marketing,4
44091,2831,1941,Comprehensive Logisitcs Co.,comprehensive-logisitcs-co,Ohio,OH,Youngstown,122.8793,175706165,168,6,"Youngstown-Warren-Boardman, OH-PA",Logistics & Transportation,1
38249,2833,144,Clubessential,clubessential,Ohio,OH,Cincinnati,122.872,14384024,47,8,Cincinnati,IT Services,2
18097,2835,846,Keller Williams Capital Properties,keller-williams-capital-properties,District of Columbia,DC,Washington,122.8121,52755997,3,3,"Washington, DC",Real Estate,7
8906,2836,174,Atrium Staffing,atrium-staffing,New York,NY,New York,122.793,216000000,9,21,New York City,Human Resources,7
19238,2843,152,JMA Solutions,jma-solutions,District of Columbia,DC,Washington,122.4482,32809311,3,7,"Washington, DC",Government Services,5
21494,2849,510,Intone Networks,intone-networks,New Jersey,NJ,Iselin,122.1326,39197646,9,8,New York City,IT Services,5
37926,2852,192,Alchemy Systems,alchemy-systems,Texas,TX,Austin,121.9511,33751896,18,11,Austin,Food & Beverage,2
21925,2853,170,Made Ya Smile Dental,made-ya-smile-dental,Texas,TX,Sugar Land,121.952,20380466,22,10,Houston,Health,5
26428,2860,125,Liberty Automotive Protection,liberty-automotive-protection,New Jersey,NJ,Ocean,121.4112,80828684,9,1,New York City,Insurance,3
5806,2862,137,ZoomInfo,zoominfo,Massachusetts,MA,Waltham,121.3409,27494319,6,5,Boston,Advertising & Marketing,4
44101,2865,155,DeAngelis Diamond Construction | Healthcare Group,deangelis-diamond-construction-|-healthcare-group,Florida,FL,Naples,121.1463,225979254,1044,20,"Naples-Immokalee-Marco Island, FL",Construction,1
1050,2870,321,InMoment,inmoment,Utah,UT,Salt Lake City,120.8362,47990012,12,9,Salt Lake City,Software,9
19253,2871,106,Black Mountain Systems,black-mountain-systems,California,CA,San Diego,120.8131,27084850,11,9,San Diego,Software,6
1325,2874,122,LabConnect,labconnect,Washington,WA,Seattle,120.4709,21798633,23,10,Seattle,Health,9
24104,2876,101,RTM Engineering Consultants,rtm-engineering-consultants,Illinois,IL,South Barrington,120.3092,10811144,17,24,Chicago,Engineering,4
44103,2877,145,Roofing By Curry,roofing-by-curry,Florida,FL,Sarasota,120.1902,16904000,1031,20,"North Port-Sarasota-Bradenton, FL",Construction,1
23272,2879,233,TechShop,techshop,California,CA,San Jose,120.0382,13959562,20,15,San Jose,Manufacturing,4
26447,2887,103,Corporate Computer Solutions,corporate-computer-solutions,Florida,FL,Tampa,119.6429,8615903,7,8,Tampa,IT Services,3
44106,2890,234,Finicity,finicity,Utah,UT,Murray,119.4618,5778876,12,2,Salt Lake City,Financial Services,1
37252,2892,135,Divensi,divensi,Washington,WA,Bellevue,119.3799,9618798,23,8,Seattle,IT Services,2
8181,2893,15390,Peoplelink,peoplelink,Indiana,IN,south bend,119.3756,318215500,142,21,"South Bend-Mishawaka, IN-MI",Human Resources,6
20220,2894,1502,ProTransport-1,protransport-1,California,CA,Cotati,119.3546,82420835,1025,10,"Santa Rosa, CA",Health,6
1887,2895,957,Elwood Staffing,elwood-staffing,Indiana,IN,Columbus,119.3549,804291000,223,21,"Columbus, IN",Human Resources,8
21036,2896,134,Pinnacle Solutions,pinnacle-solutions,Alabama,AL,Huntsville,119.2892,22047015,69,7,"Huntsville, AL",Government Services,4
25805,2897,124,Vista Applied Solutions Group,vista-applied-solutions-group,Virginia,VA,Herndon,119.2491,12289350,3,8,"Washington, DC",IT Services,3
17768,2900,1600,Power Home Remodeling,power-home-remodeling,Pennsylvania,PA,Chester,119.1514,366959291,49,20,Philadelphia,Construction,7
37771,2902,228,Digital Consulting & Software Services,digital-consulting-software-services,Texas,TX,Sugar Land,118.9214,40968619,22,17,Houston,Business Products & Services,2
24079,2908,242,Lollicup USA,lollicup-usa,California,CA,Chino,118.1919,100193275,54,17,"Riverside-San Bernardino-Ontario, CA",Business Products & Services,4
37640,2912,154,Legacy Air,legacy-air,Arizona,AZ,Phoenix,117.9685,24316075,46,17,Phoenix,Business Products & Services,2
44110,2915,128,Softjourn,softjourn,California,CA,Fremont,117.8429,2265753,4,8,San Francisco,IT Services,1
44112,2919,580,FBC Mortgage,fbc-mortgage,Florida,FL,Orlando,117.6513,106985858,68,2,"Orlando, FL",Financial Services,1
44113,2922,150,Total Care Connections,total-care-connections,Arizona,AZ,Tucson,117.5984,2436277,154,10,"Tucson, AZ",Health,1
25244,2923,6000,The Greene Group,the-greene-group,North Carolina,NC,Davidson,117.5958,49917724,43,21,Charlotte,Human Resources,3
44115,2926,5000,Studio Movie Grill,studio-movie-grill,Texas,TX,Dallas,117.4501,161361000,8,11,Dallas,Food & Beverage,1
3852,2928,4244,DTI,dti,Georgia,GA,Atlanta,117.2885,407006847,29,17,Atlanta,Business Products & Services,9
24260,2929,100,Kidd Roofing,kidd-roofing,Texas,TX,Austin,117.2767,25505000,18,20,Austin,Construction,3
21853,2937,829,ADVANCED DISCOVERY,advanced-discovery,Texas,TX,AUSTIN,117.0686,71645662,18,17,Austin,Business Products & Services,5
3202,2941,132,NMR Consulting,nmr-consulting,Virginia,VA,Chantilly,116.8386,25412129,3,8,"Washington, DC",IT Services,7
44121,2942,1920,JobFinders Employment Services,jobfinders-employment-services,Missouri,MO,Columbia,116.6985,9139538,62,21,"Columbia, MO",Human Resources,1
23820,2943,2775,Cooper's Hawk Winery & Restaurants,coopers-hawk-winery-restaurants,Illinois,IL,Countryside,116.6293,147856000,17,11,Chicago,Food & Beverage,4
44122,2944,750,Namecheap,namecheap,California,CA,Los Angeles,116.5402,76024946,2,8,Los Angeles,IT Services,1
44123,2945,385,InterLinc Mortgage Services,interlinc-mortgage-services,Texas,TX,Houston,116.4673,52132822,22,2,Houston,Financial Services,1
44124,2948,595,Accela,accela,California,CA,San Ramon,116.1584,120852000,4,7,San Francisco,Government Services,1
38151,2950,1200,Moon Valley Nurseries,moon-valley-nurseries,Arizona,AZ,Phoenix,116.1275,96868307,46,20,Phoenix,Construction,2
44127,2952,175,Synergixx,synergixx,New Jersey,NJ,Sewell,116.1018,13790675,49,5,Philadelphia,Advertising & Marketing,1
24454,2957,133,Wood Gutmann & Bogart Insurance Brokers,wood-gutmann-bogart-insurance-brokers,California,CA,Tustin,116.0032,27166016,2,1,Los Angeles,Insurance,4
21133,2963,5000,FCi Federal,fci-federal,Virginia,VA,Ashburn,115.6214,152792445,3,7,"Washington, DC",Government Services,5
36779,2965,160,Healthcare IT Leaders,healthcare-it-leaders,Georgia,GA,Alpharetta,115.5817,33466445,29,10,Atlanta,Health,2
37601,2967,560,Upward Projects,upward-projects,Arizona,AZ,Phoenix,115.5217,28036955,46,11,Phoenix,Food & Beverage,2
18577,2969,1250,O2 Fitness,o2-fitness,North Carolina,NC,Raleigh,115.4434,28720213,1029,10,"Raleigh, NC",Health,7
25724,2970,186,Global Facility Management & construction,global-facility-management-construction,New York,NY,Melville,115.386,85347687,9,20,New York City,Construction,3
44133,2973,257,AEM,aem,Virginia,VA,Herndon,115.1178,68088689,3,9,"Washington, DC",Software,1
37950,2975,165,JP Fuji Group,jp-fuji-group,Massachusetts,MA,Quincy,115.0652,11061075,6,11,Boston,Food & Beverage,2
805,2979,1203,Hargrove Engineers + Constructors,hargrove-engineers-constructors,Alabama,AL,Mobile,114.9007,176729373,136,24,"Mobile, AL",Engineering,9
6184,2983,496,HGA,hga,Louisiana,LA,Ruston,114.8289,120187419,441,24,"Monroe, LA",Engineering,5
103,2988,275,Technatomy,technatomy,Virginia,VA,Fairfax,114.5756,87174816,3,7,"Washington, DC",Government Services,8
44137,2992,114,ProSource Consulting,prosource-consulting,Virginia,VA,Gainesville,114.4241,23250379,3,7,"Washington, DC",Government Services,1
396,2995,111,Engineering & Computer Simulations,engineering-computer-simulations,Florida,FL,Orlando,114.3793,13918452,68,7,"Orlando, FL",Government Services,4
21246,2996,200,Netwrix,netwrix,California,CA,Irvine,114.3627,13452074,2,9,Los Angeles,Software,5
38005,2997,130,Energy Fitness,energy-fitness,New York,NY,St. James,114.3332,3680552,9,10,New York City,Health,2
23538,2998,271,StrategicHealthSolutions,strategichealthsolutions,Nebraska,NE,Omaha,114.2476,41530530,97,7,"Omaha-Council Bluffs, NE-IA",Government Services,4
23817,3002,183,TekSolv,teksolv,Delaware,DE,Newark,114.104,18196135,49,17,Philadelphia,Business Products & Services,4
22014,3003,289,nfrastructure,nfrastructure,New York,NY,Clifton Park,114.0306,113771341,146,8,"Albany-Schenectady-Troy, NY",IT Services,5
44141,3010,373,iPlace USA,iplace-usa,Virginia,VA,McLean,113.6302,5127188,3,21,"Washington, DC",Human Resources,1
44142,3013,1250,LDV Hospitality Management,ldv-hospitality-management,New York,NY,New York,113.5565,65793056,9,11,New York City,Food & Beverage,1
3074,3015,411,w3r Consulting,w3r-consulting,Michigan,MI,Southfield,113.4576,56990800,50,8,Detroit,IT Services,10
3795,3018,259,Americollect,americollect,Wisconsin,WI,Manitowoc,113.3539,17526747,998,17,,Business Products & Services,8
22394,3023,3936,Prime Therapeutics,prime-therapeutics,Minnesota,MN,Eagan,113.2428,4355582000,13,10,Minneapolis,Health,5
23026,3024,200,Titan Protection and Consulting,titan-protection-and-consulting,Kansas,KS,Overland Park,113.2316,5203556,21,13,"Kansas City, MO-KS",Security,4
9734,3025,4718,DriveTIme,drivetime,Arizona,AZ,Tempe,113.0903,2607298000,46,4,Phoenix,Consumer Products & Services,3
24226,3029,363,Park Place Technologies,park-place-technologies,Ohio,OH,Mayfield Heights,112.8863,87601072,79,8,Cleveland,IT Services,4
21004,3038,358,Inspira Marketing,inspira-marketing,Connecticut,CT,Norwalk,112.5497,37002293,58,5,"Bridgeport-Stamford-Norwalk, CT",Advertising & Marketing,4
37745,3039,357,Nintex,nintex,Washington,WA,Bellevue,112.5319,75922681,23,9,Seattle,Software,2
25036,3047,122,Xcelerate Solutions,xcelerate-solutions,Virginia,VA,McLean,112.0027,27703994,3,7,"Washington, DC",Government Services,3
2701,3048,413,Avella Specialty Pharmacy,avella-specialty-pharmacy,Arizona,AZ,Phoenix,111.9185,1046821162,46,10,Phoenix,Health,10
23763,3049,459,Empyrean Benefit Solutions,empyrean-benefit-solutions,Texas,TX,Houston,111.8267,54023710,22,21,Houston,Human Resources,4
9398,3055,101,Planit,planit,Maryland,MD,Baltimore,111.7314,22147842,35,5,Baltimore,Advertising & Marketing,5
811,3063,432,Horizontal Integration,horizontal-integration,Minnesota,MN,Minnetonka,111.1775,65388166,13,8,Minneapolis,IT Services,8
5676,3069,202,Power Pro-Tech Services,power-pro-tech-services,Florida,FL,Altamonte Springs,110.8316,32764858,68,16,"Orlando, FL",Energy,6
25010,3070,850,DataBank IMX,databank-imx,Pennsylvania,PA,King of Prussia,110.8075,99254343,49,8,Philadelphia,IT Services,3
38308,3074,200,Industrial Lighting Products,industrial-lighting-products,Florida,FL,Sanford,110.5217,43775345,68,15,"Orlando, FL",Manufacturing,2
18707,3077,372,Hissho Sushi,hissho-sushi,North Carolina,NC,Charlotte,110.4528,99752860,43,11,Charlotte,Food & Beverage,6
24120,3080,566,Discovery Benefits,discovery-benefits,North Dakota,ND,Fargo,110.32,50331411,118,10,"Fargo, ND-MN",Health,4
22973,3083,573,Dashed,dashed,Massachusetts,MA,Boston,110.1731,8707476,6,11,Boston,Food & Beverage,4
44150,3084,100,Mahomed Sales and Warehousing,mahomed-sales-and-warehousing,Indiana,IN,Indianapolis,110.1046,115036625,81,6,"Indianapolis, IN",Logistics & Transportation,1
1616,3085,1120,Stone Brewing Co.,stone-brewing-co,California,CA,Escondido,110.0639,217106344,11,11,San Diego,Food & Beverage,12
8797,3091,450,Landscape Development,landscape-development,California,CA,Valencia,109.9775,45261196,2,20,Los Angeles,Construction,2
2564,3097,338,Raining Rose,raining-rose,Iowa,IA,Cedar Rapids,109.8275,38032845,174,15,"Cedar Rapids, IA",Manufacturing,8
24012,3098,544,United Capital,united-capital,California,CA,Newport Beach,109.629,139139226,2,2,Los Angeles,Financial Services,4
37892,3100,239,Aeroflow Healthcare,aeroflow-healthcare,North Carolina,NC,Asheville,109.5888,51006923,299,10,"Asheville, NC",Health,2
44155,3102,148,Macro Solutions,macro-solutions,District of Columbia,DC,Washington,109.5307,28246477,3,7,"Washington, DC",Government Services,1
21601,3104,135,Avionte,avionte,Minnesota,MN,Eagan,109.508,13608147,13,21,Minneapolis,Human Resources,5
25790,3105,2137,SRS Distribution,srs-distribution,Texas,TX,McKinney,109.5146,1411018720,8,4,Dallas,Consumer Products & Services,3
21634,3106,206,JD Mellberg Financial,jd-mellberg-financial,Arizona,AZ,Tucson,109.4872,30090501,154,2,"Tucson, AZ",Financial Services,6
20980,3109,426,HighTower Advisors,hightower-advisors,Illinois,IL,Chicago,109.2725,166274144,17,2,Chicago,Financial Services,5
37900,3110,258,The Execu|Search Group,the-execu|search-group,New York,NY,New York,109.1868,129857973,9,21,New York City,Human Resources,2
11743,3111,142,Advanced Systems Design,advanced-systems-design,Florida,FL,Tallahassee,109.145,21974052,362,7,"Tallahassee, FL",Government Services,8
4092,3116,100,Arora Engineers,arora-engineers,Pennsylvania,PA,Chadds Ford,108.7663,16935750,49,24,Philadelphia,Engineering,8
38029,3117,128,Opus Agency,opus-agency,Oregon,OR,Beaverton,108.7675,47042526,10,17,"Portland, OR",Business Products & Services,2
25307,3120,697,Atlanta Communities Real Estate Brokerage,atlanta-communities-real-estate-brokerage,Georgia,GA,Marietta,108.5671,37230046,29,3,Atlanta,Real Estate,3
37325,3122,1021,American Financial Network,american-financial-network,California,CA,Brea,108.5158,142640446,2,2,Los Angeles,Financial Services,2
18479,3123,178,NeoSystems,neosystems,Virginia,VA,Tysons Corner,108.4701,40602838,3,2,"Washington, DC",Financial Services,7
44156,3124,1875,Student Painters,student-painters,Michigan,MI,Shelby Twp,108.388,7304000,50,4,Detroit,Consumer Products & Services,1
23592,3126,100,Saanvi Technologies,saanvi-technologies,Michigan,MI,Farmington,108.3264,5004000,50,8,Detroit,IT Services,4
2672,3127,123,Lifescript,lifescript,California,CA,Newport Beach,108.3095,74931000,2,5,Los Angeles,Advertising & Marketing,10
22751,3131,197,Pillar Technology,pillar-technology,Ohio,OH,Columbus,108.1438,28970822,19,8,"Columbus, OH",IT Services,4
24130,3137,142,Rodda Electric,rodda-electric,California,CA,Brentwood,107.8463,17867997,4,16,San Francisco,Energy,4
38225,3141,120,Ski Butlers,ski-butlers,Utah,UT,park city,107.7114,4647151,1022,22,"Summit Park, UT",Travel & Hospitality,2
37471,3142,580,ObjectFrontier Software,objectfrontier-software,Georgia,GA,Alpharetta,107.6931,17274450,29,9,Atlanta,Software,2
10951,3144,130,Virtium,virtium,California,CA,Rancho Santa Margari,107.5292,51309080,2,25,Los Angeles,Computer Hardware,6
44162,3145,155,Carroll & Jameson,carroll-jameson,Ohio,OH,Dundee,107.521,23971984,388,15,"New Philadelphia-Dover, OH",Manufacturing,1
44163,3152,111,Professional Services Network,professional-services-network,Maryland,MD,Silver Spring,107.0969,5498086,3,10,"Washington, DC",Health,1
37626,3155,150,G.S. Gelato & Desserts,gs-gelato-desserts,Florida,FL,Fort Walton Beach,106.9518,9161428,1030,15,"Crestview-Fort Walton Beach-Destin, FL",Manufacturing,2
37988,3157,954,hire priority,hire-priority,Texas,TX,Austin,106.9154,4132399,18,21,Austin,Human Resources,2
22118,3161,200,SmartWorks,smartworks,New Jersey,NJ,Edison,106.4592,17877326,9,8,New York City,IT Services,3
25059,3162,100,ExamSoft Worldwide,examsoft-worldwide,Texas,TX,Dallas,106.4396,15589000,8,19,Dallas,Education,3
21491,3163,188,Credence Management Solutions,credence-management-solutions,Virginia,VA,Vienna,106.4263,32406487,3,7,"Washington, DC",Government Services,5
24051,3168,864,ACCESS Destination Services,access-destination-services,California,CA,San Diego,106.2624,92651653,11,22,San Diego,Travel & Hospitality,4
18210,3174,185,InfoStretch,infostretch,California,CA,Santa Clara,106.1351,37216104,20,9,San Jose,Software,7
932,3175,138,InterWorks,interworks,Oklahoma,OK,Stillwater,106.0818,32733839,153,8,"Stillwater, OK",IT Services,9
25468,3181,120,Peloton,peloton,Massachusetts,MA,Boston,105.7535,25121397,6,17,Boston,Business Products & Services,3
25996,3182,167,Think Through Learning,think-through-learning,Pennsylvania,PA,Pittsburgh,105.7279,19491959,52,19,"Pittsburgh, PA",Education,3
44173,3184,354,SafeGuard World International,safeguard-world-international,Texas,TX,Austin,105.6969,39465000,18,17,Austin,Business Products & Services,1
12595,3188,1550,Compunnel Software Group,compunnel-software-group,New Jersey,NJ,Plainsboro,105.4659,108815365,9,8,New York City,IT Services,6
1301,3193,330,Billtrust,billtrust,New Jersey,NJ,Hamilton,105.159,91604365,1012,2,"Trenton, NJ",Financial Services,10
37692,3196,380,The Onin Group,the-onin-group,Alabama,AL,Birmingham,104.9474,284346211,140,21,"Birmingham-Hoover, AL",Human Resources,2
802,3198,425,Vology,vology,Florida,FL,Oldsmar,104.8606,168084000,7,25,Tampa,Computer Hardware,11
21944,3200,132,Primitives by Kathy,primitives-by-kathy,Pennsylvania,PA,Lancaster,104.7514,56624000,305,4,"Lancaster, PA",Consumer Products & Services,3
21245,3202,1738,DMI,dmi,Maryland,MD,Bethesda,104.7266,332547087,3,8,"Washington, DC",IT Services,10
57,3207,2454,ReSource Pro,resource-pro,New York,NY,NEW YORK,104.3185,49597079,9,1,New York City,Insurance,8
22219,3209,1300,Apple Bus Company,apple-bus-company,Missouri,MO,Cleveland,104.3072,44158958,21,6,"Kansas City, MO-KS",Logistics & Transportation,4
22174,3215,165,The American Eagle Mortgage Co.,the-american-eagle-mortgage-co,Ohio,OH,Lorain,104.1997,31773231,79,3,Cleveland,Real Estate,5
20099,3217,104,SaveAround,savearound,New York,NY,Binghamton,104.072,14368460,238,5,"Binghamton, NY",Advertising & Marketing,4
37865,3219,161,UR Holdings,ur-holdings,Texas,TX,Carrollton,103.8758,96483581,8,20,Dallas,Construction,2
37922,3220,137,Endurance,endurance,Illinois,IL,Northbrook,103.8687,127950422,17,1,Chicago,Insurance,2
37946,3224,231,Avenue Code,avenue-code,California,CA,San Francisco,103.8231,22104268,4,8,San Francisco,IT Services,2
44182,3225,350,Tarantino & Company,tarantino-company,Wisconsin,WI,Waukesha,103.8234,10051161,27,10,"Milwaukee-Waukesha-West Allis, WI",Health,1
37689,3229,164,Gibson International,gibson-international,California,CA,Los Angeles,103.5318,20498546,2,3,Los Angeles,Real Estate,2
44183,3230,150,ASL Services,asl-services,Florida,FL,Kissimmee,103.5037,8774198,68,4,"Orlando, FL",Consumer Products & Services,1
21963,3231,141,Velir,velir,Massachusetts,MA,SOMERVILLE,103.4479,21322700,6,8,Boston,IT Services,5
22493,3234,238,Meathead Movers,meathead-movers,California,CA,San Luis Obispo,103.2644,11754735,1017,6,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Logistics & Transportation,5
22867,3236,1663,Software Paradigms International Group,software-paradigms-international-group,Georgia,GA,Atlanta,103.2414,83586835,29,8,Atlanta,IT Services,8
44185,3240,310,RAPID,rapid,New Hampshire,NH,Nashua,103.0821,37516228,24,15,"Manchester-Nashua, NH",Manufacturing,1
20397,3241,190,Gorilla Group,gorilla-group,Illinois,IL,Chicago,103.0317,22234000,17,9,Chicago,Software,6
37406,3248,130,Credible Behavioral Health,credible-behavioral-health,Maryland,MD,Rockville,102.7404,22671443,3,9,"Washington, DC",Software,2
6655,3249,151,SBS Group,sbs-group,New Jersey,NJ,Edison,102.6976,40426000,9,8,New York City,IT Services,5
26273,3258,189,Solomon Group,solomon-group,Louisiana,LA,New Orleans,102.4912,20864204,1010,12,"New Orleans-Metairie, LA",Media,3
4027,3261,1000,Arrow Security,arrow-security,New York,NY,Smithtown,102.3252,27897592,9,13,New York City,Security,4
38199,3263,410,Cumming,cumming,California,CA,Los Angeles,102.29,102692006,2,20,Los Angeles,Construction,2
25648,3264,131,Link-Systems International,link-systems-international,Florida,FL,tampa,102.2733,9710478,7,19,Tampa,Education,3
19500,3266,112,TISTA Science and Technology,tista-science-and-technology,Maryland,MD,Rockville,102.1772,32375697,3,7,"Washington, DC",Government Services,6
17830,3268,331,BuildASign.com,buildasigncom,Texas,TX,Austin,102.1058,85521108,18,4,Austin,Consumer Products & Services,7
22463,3270,161,Proliant,proliant,Georgia,GA,Atlanta,101.9958,23288382,29,21,Atlanta,Human Resources,5
265,3272,520,Carahsoft Technology,carahsoft-technology,Virginia,VA,Reston,101.9653,2867984439,3,7,"Washington, DC",Government Services,9
4458,3277,225,Comprehensive Energy Services,comprehensive-energy-services,Florida,FL,Longwood,101.7141,36126415,68,20,"Orlando, FL",Construction,3
24557,3278,454,Capital Title of Texas,capital-title-of-texas,Texas,TX,Plano,101.396,60540292,8,3,Dallas,Real Estate,4
21003,3280,100,Honey-Can-Do International,honey-can-do-international,Illinois,IL,Berkeley,101.3508,61708827,17,4,Chicago,Consumer Products & Services,5
22589,3281,253,Hamilton Lane Advisors,hamilton-lane-advisors,Pennsylvania,PA,Bala Cynwyd,101.281,222050490,49,2,Philadelphia,Financial Services,2
21540,3284,164,Markon Solutions,markon-solutions,Virginia,VA,Falls Church,101.1628,34212061,3,7,"Washington, DC",Government Services,5
19612,3287,187,DigiCert,digicert,Utah,UT,Lehi,101.0309,72787993,48,13,"Provo-Orem, UT",Security,6
25807,3288,658,First Guaranty Mortgage,first-guaranty-mortgage,Virginia,VA,Tysons Corner,100.9331,99876284,3,2,"Washington, DC",Financial Services,3
44194,3290,103,Staff Zone,staff-zone,Georgia,GA,Alpharetta,100.771,55595591,29,21,Atlanta,Human Resources,1
424,3297,133,Bulk TV & Internet,bulk-tv-internet,North Carolina,NC,Raleigh,100.4458,70386848,1029,17,"Raleigh, NC",Business Products & Services,5
21909,3298,532,Datavail,datavail,Colorado,CO,Broomfield,100.426,32553578,30,8,Denver,IT Services,5
145,3299,156,Remote Medical International,remote-medical-international,Washington,WA,Seattle,100.3655,13659628,23,10,Seattle,Health,6
682,3301,358,ERP Analysts,erp-analysts,Ohio,OH,Dublin,100.2927,61002967,19,8,"Columbus, OH",IT Services,8
2968,3304,200,Lightwell,lightwell,Ohio,OH,dublin,100.0673,37118928,19,8,"Columbus, OH",IT Services,7
23944,3305,190,Senior1Care,senior1care,Indiana,IN,South Bend,99.9606,5075000,142,10,"South Bend-Mishawaka, IN-MI",Health,4
22836,3307,587,"Hiller Plumbing, Heating, Cooling & Electrical",hiller-plumbing-heating-cooling-electrical,Tennessee,TN,Nashville,99.8715,90237433,82,20,Nashville,Construction,11
756,3311,200,Sales Partnerships,sales-partnerships,Colorado,CO,Broomfield,99.6438,8399558,30,17,Denver,Business Products & Services,5
44201,3313,175,Zylun,zylun,Utah,UT,Lehi,99.5196,2902689,48,21,"Provo-Orem, UT",Human Resources,1
11262,3314,346,Softworld,softworld,Massachusetts,MA,Waltham,99.4013,52216517,6,8,Boston,IT Services,3
2520,3320,150,Environmental Management Specialists,environmental-management-specialists,Ohio,OH,Middleburg Heights,99.2875,33451165,79,23,Cleveland,Environmental Services,6
44204,3322,106,Strategic Factory,strategic-factory,Maryland,MD,Owings Mills,99.2773,12866816,35,5,Baltimore,Advertising & Marketing,1
5645,3324,125,bluemedia,bluemedia,Arizona,AZ,Tempe,99.255,18666680,46,5,Phoenix,Advertising & Marketing,8
26407,3331,125,Johnson Security Bureau,johnson-security-bureau,New York,NY,Bronx,98.9849,4244392,9,13,New York City,Security,3
25067,3333,200,EGen Solutions,egen-solutions,Illinois,IL,Naperville,98.8975,16840753,17,8,Chicago,IT Services,3
787,3334,15316,Insight Global,insight-global,Georgia,GA,Atlanta,98.8232,1483826894,29,8,Atlanta,IT Services,9
20270,3347,141,Sterling Computers,sterling-computers,South Dakota,SD,Dakota Dunes,98.4502,329468777,709,7,"Sioux City, IA-NE-SD",Government Services,5
4807,3356,117,International Software Systems,international-software-systems,Maryland,MD,Greenbelt,97.9281,17122740,3,8,"Washington, DC",IT Services,6
22092,3357,5500,Home Care Assistance,home-care-assistance,California,CA,Palo Alto,97.9217,124071604,20,10,San Jose,Health,5
44216,3358,152,S-One Holdings,s-one-holdings,Florida,FL,Sarasota,97.9091,143335168,1031,17,"North Port-Sarasota-Bradenton, FL",Business Products & Services,1
25110,3370,693,GENEWIZ,genewiz,New Jersey,NJ,South Plainfield,97.5824,65709485,9,10,New York City,Health,3
3153,3372,609,V-Soft Consulting Group,v-soft-consulting-group,Kentucky,KY,Louisville,97.313,71878349,630,8,"Louisville/Jefferson County, KY-IN",IT Services,10
4316,3373,65531,Integrity Staffing Solutions,integrity-staffing-solutions,Delaware,DE,Newark,97.2691,549086411,49,21,Philadelphia,Human Resources,12
44221,3375,1512,Optiv Security,optiv-security,Colorado,CO,Denver,97.0888,1882429001,30,13,Denver,Security,1
4547,3380,535,Pacific Market International/PMI,pacific-market-internationalpmi,Washington,WA,Seattle,96.866,202333000,23,20,Seattle,Construction,7
21541,3387,238,ALCOVA Mortgage,alcova-mortgage,Virginia,VA,Roanoke,96.4477,29055796,207,2,"Roanoke, VA",Financial Services,5
1987,3391,118,The FruitGuys,the-fruitguys,California,CA,"South San Francisco,",96.3784,26421209,4,11,San Francisco,Food & Beverage,9
44226,3396,700,Acuative,acuative,New Jersey,NJ,Fairfield,96.191,120194701,9,8,New York City,IT Services,1
20389,3399,128,Gorilla Logic,gorilla-logic,Colorado,CO,Boulder,96.1154,20536371,31,9,"Boulder, CO",Software,3
23672,3400,142,Percona,percona,North Carolina,NC,Raleigh,96.0892,17850000,1029,9,"Raleigh, NC",Software,4
44228,3402,600,Aubree's Pizzeria & Grill,aubrees-pizzeria-grill,Michigan,MI,Ann Arbor,95.941,16818600,84,11,"Ann Arbor, MI",Food & Beverage,1
44229,3403,1100,Tri-City Electric Company of Iowa,tri-city-electric-company-of-iowa,Iowa,IA,Davenport,95.9436,155227906,37,20,"Davenport-Moline-Rock Island, IA-IL",Construction,1
44230,3405,1300,Kneaders Bakery and Cafe,kneaders-bakery-and-cafe,Utah,UT,Orem,95.8595,77736653,48,11,"Provo-Orem, UT",Food & Beverage,1
23476,3408,240,Saturn Infotech,saturn-infotech,Pennsylvania,PA,North Wales,95.7791,18150200,49,8,Philadelphia,IT Services,4
21720,3411,117,Cornerstone RPO,cornerstone-rpo,Virginia,VA,Richmond,95.5753,12337006,40,21,"Richmond, VA",Human Resources,3
420,3412,102,BIAS,bias,Georgia,GA,Atlanta,95.5198,74174664,29,8,Atlanta,IT Services,7
22576,3418,129,Ready Wireless,ready-wireless,Iowa,IA,Hiawatha,95.1924,49249000,174,14,"Cedar Rapids, IA",Telecommunications,5
44236,3420,123,The Color Run,the-color-run,Utah,UT,Salt Lake Ciy,95.1145,49762000,12,10,Salt Lake City,Health,1
25429,3424,126,Sriven Technologies,sriven-technologies,Virginia,VA,HERNDON,94.833,5081226,3,8,"Washington, DC",IT Services,3
23981,3428,224,Oxagile,oxagile,New York,NY,New York,94.7106,6813431,9,8,New York City,IT Services,4
44238,3432,127,SCST,scst,California,CA,San Diego,94.5242,21213920,11,24,San Diego,Engineering,1
2588,3434,420,Drillinginfo,drillinginfo,Texas,TX,Austin,94.5004,97081000,18,16,Austin,Energy,9
44239,3437,170,B-Reel,b-reel,New York,NY,New York,94.2441,62236598,9,5,New York City,Advertising & Marketing,1
